number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text
1011,"November 26, 2014",WA,M/W,M,W,Sebastian T. Lewandowski,,31,G,"""http://facebook.com/KilledByPolice/posts/941210879240383""","""http://koin.com/2014/11/26/vancouver-man-sets-apt-fire-shot-dead-by-police/"""
1010,"November 25, 2014",TX,M/B,M,B,Eric Ricks,"""http://www.killedbypolice.net/victims/141001.jpg""",30,T,"""http://facebook.com/KilledByPolice/posts/941276129233858""","""http://crimeblog.dallasnews.com/2014/11/balch-springs-police-say-man-died-in-custody-tuesday-after-he-fought-arresting-officers.html/"""
1009,"November 25, 2014",CO,M  ,M,unknown,Jon Jaquez,"""http://www.killedbypolice.net/victims/141000.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/940952532599551""","""http://www.krdo.com/news/one-person-killed-in-pueblo-officerinvolved-shooting/29934022"""
1008,"November 25, 2014",TN,M/W,M,W,Robert Edwin Eaves,"""http://www.killedbypolice.net/victims/140999.jpg""",51,G,"""http://facebook.com/KilledByPolice/posts/940873202607484""","""http://www.newschannel9.com/news/top-stories/stories/cleveland-police-officer-involved-shooting-13948.shtml"""
1007,"November 24, 2014",FL,M/B,M,B,Leonardo Marquette Little,"""http://www.killedbypolice.net/victims/140998.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/940419199319551""","""http://www.firstcoastnews.com/story/news/local/2014/11/24/jso-involved-incident-gate-gas-station/70068030/"""
1006,"November 24, 2014",FL,F/W,F,W,Pamela Edwards,"""http://www.killedbypolice.net/victims/140997.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/940306892664115""","""http://www.orlandosentinel.com/news/breaking-news/os-eustis-officer-involved-shooting-20141122-story.html"""
1005,"November 24, 2014",CA,M/L,M,L,Juan Jose Enriquez,,27,G,"""http://facebook.com/KilledByPolice/posts/940102779351193""","""http://www.nbclosangeles.com/news/local/West-Covina-Shootings-Church-Officer-Involved-283689401.html"""
1004,"November 23, 2014",KY,F/W,F,W,Jennifer Bond,"""http://www.killedbypolice.net/victims/140995.jpg""",unknown,T,"""http://facebook.com/KilledByPolice/posts/953312078030263""","""http://www.wcpo.com/news/region-northern-kentucky/nky-sheriffs-department-confirms-woman-died-after-taser-used-to-subdue-her"""
1003,"November 23, 2014",AZ,M/W,M,W,Justin Roady,"""http://www.killedbypolice.net/victims/140994.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/940147119346759""","""http://www.havasunews.com/news/havasu-man-killed-in-officer-related-shooting/article_0d5c2cfc-7387-11e4-93f9-c3001318452a.html?utm_source=twitterfeed&utm_medium=twitter"""
1002,"November 23, 2014",FL,M/W,M,W,Donald Wendt,"""http://www.killedbypolice.net/victims/140993.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/940109606017177""","""http://www.bradenton.com/2014/11/23/5493102_bradenton-firefighter-shot.html?sp=%2F99%2F100%2F&rh=1"""
1001,"November 23, 2014",OH,M/B,M,B,Tamir E. Rice,"""http://www.killedbypolice.net/victims/140992.jpg""",12,G,"""http://facebook.com/KilledByPolice/posts/939527036075434""","""http://www.cleveland.com/metro/index.ssf/2014/11/12-year-old_boy_shot_by_clevel.html#incart_m-rpt-1"""
1000,"November 23, 2014",CA,M/W,M,W,Bruce Thomas Snyder,"""http://www.killedbypolice.net/victims/140991.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/939499352744869""","""http://www.mymotherlode.com/news/local/227789/suspect-killed-sonora-injured.html"""
999,"November 22, 2014",CA,M/L,M,L,Nestor Cruz-Ciriaco,"""http://www.killedbypolice.net/victims/140990.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/939506892744115""","""http://www.montereycountyweekly.com/blogs/news_blog/seaside-police-kill-man-during-domestic-violence-call/article_74537a08-72c6-11e4-854c-b3c6d88d7177.html"""
998,"November 22, 2014",UT,M/W,M,W,Ty Elvin Worthington,"""http://www.killedbypolice.net/victims/140989.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/939136379447833""","""http://fox13now.com/2014/11/22/trespassing-call-leads-to-fatal-officer-involved-shooting-in-south-jordan/"""
997,"November 22, 2014",FL,M/W,M,W,Curtis Wade Holley,"""http://www.killedbypolice.net/victims/140988.jpg""",53,G,"""http://facebook.com/KilledByPolice/posts/939109742783830""","""http://tbo.com/news/crime/deputy-gunman-killed-in-tallahassee-shootout-20141122/"""
996,"November 21, 2014",MO,M/W,M,W,Elton R. Loughrey Jr.,"""http://www.killedbypolice.net/victims/140987.jpg""",unknown,G,"""http://facebook.com/KilledByPolice/posts/938539469507524""","""http://www.kfvs12.com/story/27452994/suspect-in-shooting-with-clarkton-officer-dies"""
995,"November 21, 2014",CA,M/L,M,L,Carey Smith-Viramontes,"""http://www.killedbypolice.net/victims/140986.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/938460309515440""","""http://www.nbclosangeles.com/news/local/Long-Beach-Police-Fatally-Shoot-Suspect-During-Runaway-Juvenile-Investigation-Police-283507601.html"""
994,"November 21, 2014",NY,M/B,M,B,Akai Gurley,"""http://www.killedbypolice.net/victims/140985.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/938374989523972""","""http://brooklyn.news12.com/news/police-shoot-kill-28-year-old-red-hook-man-at-pink-houses-in-east-new-york-1.9640556"""
993,"November 20, 2014",CO,M/W,M,W,John Thomas Rotzin,"""http://www.killedbypolice.net/victims/3077.jpg""",33,TR,"""http://facebook.com/KilledByPolice/posts/1166281650066637""","""http://www.9news.com/story/news/local/2014/11/24/arapahoe-county-halfway-house-death/70060768/"""
992,"November 20, 2014",OR,F/W,F,W,Chelsea B. Fresh,"""http://www.killedbypolice.net/victims/140984.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/938124652882339""","""http://www.oregonlive.com/beaverton/index.ssf/2014/11/beaverton_police_fatally_shoot.html"""
991,"November 20, 2014",LA,M/W,M,W,Charles Marcus McCauley,"""http://www.killedbypolice.net/victims/140983.jpg""",35,G,"""http://facebook.com/KilledByPolice/posts/938106819550789""","""http://www.ksla.com/story/27444459/shooting-on-centenary-college-campus-suspect-killed"""
990,"November 20, 2014",FL,M/B,M,B,Myron De’Shawn May,"""http://www.killedbypolice.net/victims/140982.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/937802302914574""","""http://www.tallahassee.com/story/news/local/state/2014/11/20/tpd-investigating-crime-scene-at-dewey-and-call-streets/19311083/"""
989,"November 19, 2014",TN,F/B,F,B,Keara Crowder,"""http://www.killedbypolice.net/victims/140981.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/937531656274972""","""http://www.commercialappeal.com/news/local-news/crime/woman-shot-three-times-at-home-in-shelby-county_82692321"""
988,"November 18, 2014",NC,M/W,M,W,Charles McBennett,"""http://www.killedbypolice.net/victims/140980.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/937331866294951""","""http://www.fayobserver.com/news/crime_courts/officer-wounded-burglary-suspect-dies-in-shootout-on-rosehill-road/article_456cf35c-eedb-5286-aa49-796082e69dc1.html"""
987,"November 18, 2014",CA,M/L,M,L,Vincent Martinez,"""http://www.killedbypolice.net/victims/140979.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/937033929658078""","""http://abc7.com/news/officer-involved-shooting-reported-in-riverside/401214/"""
986,"November 18, 2014",NJ,M/W,M,W,Thomas Read Jr.,"""http://www.killedbypolice.net/victims/140978.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/936940489667422""","""http://www.lehighvalleylive.com/breaking-news/index.ssf/2014/11/man_shot_monday_by_phillipsbur.html"""
985,"November 18, 2014",FL,M/W,M,W,Michael Case,"""http://www.killedbypolice.net/victims/140977.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/936820623012742""","""http://tbo.com/pinellas-county/pinellas-deputy-fatally-shoots-man-in-dunedin-20141118/"""
984,"November 17, 2014",WA,M/B,M,B,Cecil Chaney Tinker-Smith,"""http://www.killedbypolice.net/victims/140976.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/936341616393976""","""http://q13fox.com/2014/11/17/man-killed-deputy-injured-following-shootout-at-whatcom-county-home/"""
983,"November 17, 2014",KY,M/W,M,W,Christopher Horine,"""http://www.killedbypolice.net/victims/140975.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/936287359732735""","""http://www.wtvq.com/story/d/story/fatal-officer-involved-shooting-in-shelby-county/18084/2SQ2Bv1IREW9PyU1vhA0-A"""
982,"November 17, 2014",FL,F/W,F,W,Dawn Renee Cameron,"""http://www.killedbypolice.net/victims/140974.jpg""",46,G,"""http://facebook.com/KilledByPolice/posts/936274183067386""","""http://www.tampabay.com/news/publicsafety/deputy-shoots-kills-woman-in-inverness/2206803"""
981,"November 17, 2014",OH,M/W,M,W,John R. Smelko,"""http://www.killedbypolice.net/victims/140973.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/936270176401120""","""http://www.whio.com/news/news/crime-law/dayton-police-investigate-shooting-on-huffman-ave/nh8bY/"""
980,"November 17, 2014",OR,M/W,M,W,Lenny Miles,"""http://www.killedbypolice.net/victims/140972.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/936175953077209""","""http://www.ktvz.com/news/police-shoot-kill-fleeing-kfalls-robbery-suspect/29755732"""
979,"November 16, 2014(978",CA,M/LM/L,M,LM,Eduardo Bermundez,"""http://www.killedbypolice.net/victims/140971.jpg""","26</a><a href=""http://www.killedbypolice.net/victims/140970.jpg"">Ricardo Avelar-Lara",GG,"""http://facebook.com/KilledByPolice/posts/935704126457725""","""http://abc7.com/news/east-los-angeles-deputy-involved-shooting-2-dead/397411/"""
977,"November 16, 2014",OR,M/L,M,L,Juventino Bermudez-Arenas,"""http://www.killedbypolice.net/victims/140969.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/935630976465040""","""http://www.newsregister.com/article?articleTitle=linfield-student-stabbed-to-death-suspect-shot-to-death-by-mcminnville-police--1416144556--15414--breaking-news"""
976,"November 15, 2014",WI,F/W,F,W,Shonda E. Mikelson,"""http://www.killedbypolice.net/victims/140968.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/935405296487608""","""http://www.weau.com/home/headlines/Female-suspect-killed-in-Boyceville-officer-involved-shooting-282832071.html"""
975,"November 14, 2014",DE,M/W,M,W,William McNulty,"""http://www.killedbypolice.net/victims/140967.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/935042183190586""","""http://www.delcotimes.com/general-news/20141114/claymont-man-shot-dead-by-police-after-car-chase#disqus_thread"""
974,"November 14, 2014",WI,M/O,M,O,Sharrinder Garcha,"""http://www.killedbypolice.net/victims/140966.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/934808609880610""","""http://chippewa.com/news/local/officer-stabbed-shoots-attacker-to-death/article_ef5b2896-8fcd-5254-a4c1-5d21cfb20c79.html"""
973,"November 14, 2014",CA,M/L,M,L,Wesley Castillo,,35,G,"""http://facebook.com/KilledByPolice/posts/934774956550642""","""http://www.utsandiego.com/news/2014/nov/14/shot-stabbed-chula-vista-apartment/"""
972,"November 13, 2014",CA,M/L,M,L,Ramiro James Villegas,"""http://www.killedbypolice.net/victims/140964.jpg""","22aka ""James De La Rosa""",G,"""http://facebook.com/KilledByPolice/posts/934568643237940""","""http://www.turnto23.com/news/breaking-news/police-pursuit-ends-on-eastside"""
971,"November 13, 2014",OH,M/W,M,W,Andrew Brady Davidson,"""http://www.killedbypolice.net/victims/140963.jpg""",33,G,"""http://facebook.com/KilledByPolice/posts/934556049905866""","""http://www.whio.com/news/news/crime-law/police-on-scene-of-fatal-shooting-in-butler-twp/nh6yj/"""
970,"November 13, 2014",CA,M/L,M,L,George Armando Ramirez,,35,G,"""http://facebook.com/KilledByPolice/posts/934381199923351""","""http://www.sbsun.com/general-news/20141113/downey-police-officer-wounded-in-san-bernardino-shooting-one-suspect-killed"""
969,"November 13, 2014",OH,F/B,F,B,Tanisha N. Anderson,"""http://www.killedbypolice.net/victims/140961.jpg""",37,R,"""http://facebook.com/KilledByPolice/posts/934348779926593""","""http://www.cleveland.com/metro/index.ssf/2014/11/cleveland_woman_with_mental_il_1.html"""
968,"November 13, 2014",TN,M/W,M,W,James Christopher McCown,"""http://www.killedbypolice.net/victims/140960.jpg""",Jr.,G,"""http://facebook.com/KilledByPolice/posts/934333779928093""","""http://www.wate.com/story/27381108/shooting-reported-at-south-knox-county-tavern"""
967,"November 13, 2014",NJ,M/B,M,B,Darnell Dayron Stafford,"""http://www.killedbypolice.net/victims/140959.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/934098019951669""","""http://www.nj.com/mercer/index.ssf/2014/11/trenton_police_officers_shoot_gunman_who_opened_fire_on_city_street.html"""
966,"November 13, 2014",CA,M/L,M,L,Jose Avalos,,26,G,"""http://facebook.com/KilledByPolice/posts/934058129955658""","""http://abc7news.com/news/one-killed-in-concord-officer-involved-shooting-/393124/"""
965,"November 12, 2014",NV,M/L,M,L,Carlos Manuel Perez Jr.,"""http://www.killedbypolice.net/victims/140957.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/1013141668713970""","""http://www.reviewjournal.com/news/nevada/inmate-death-raises-questions-transparency-accountability"""
964,"November 12, 2014",AL,M/W,M,W,David Daniel McBrayer,"""http://www.killedbypolice.net/victims/140956.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/933544460007025""","""http://www.msnewsnow.com/story/27361430/suspect-shot-killed-by-police-officer-in-jacksonville"""
963,"November 11, 2014",CA,M/W,M,W,Aaron Forgash,"""http://www.killedbypolice.net/victims/140955.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/933291323365672""","""http://www.pe.com/articles/lake-753965-perris-police.html"""
962,"November 11, 2014",CA,M/W,M,W,Jerry Lee Matheny,"""http://www.killedbypolice.net/victims/140954.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/933233476704790""","""http://www.mercurynews.com/san-mateo-county-times/ci_26915980/menlo-park-police-investigating-officer-involved-shooting"""
961,"November 11, 2014",FL,M/A,M,A,Trung Thanh Do,,31,G,"""http://facebook.com/KilledByPolice/posts/933075270053944""","""http://www.tampabay.com/news/publicsafety/crime/plant-city-police-arrive-at-scene-of-house-fire-find-an-assault/2205991"""
960,"November 11, 2014",SD,F/I,F,I,Joy Ann Sherman,"""http://www.killedbypolice.net/victims/140952.jpg""",52,G,"""http://facebook.com/KilledByPolice/posts/932981816729956""","""http://www.yankton.net/news/state_ap_sd/article_af9238c4-46b2-5cf1-b3bc-d6e843292e4b.html"""
959,"November 10, 2014",CA,M/W,M,W,Christopher Keith O'Neal,,56,G,"""http://facebook.com/KilledByPolice/posts/935054949855976""","""http://www.pressdemocrat.com/news/3090201-181/man-with-knife-fatally-shot"""
958,"November 10, 2014",MI,F/B,F,B,Aura Rosser,"""http://www.killedbypolice.net/victims/140950.jpg""",40,G,"""http://facebook.com/KilledByPolice/posts/932481756779962""","""http://www.mlive.com/news/ann-arbor/index.ssf/2014/11/ann_arbor_woman_shot_dead_in_c.html"""
957,"November 10, 2014",TX,M  ,M,unknown,Ashif Anwar,"""http://www.killedbypolice.net/victims/140949.jpg""",38,G,"""http://facebook.com/KilledByPolice/posts/932455076782630""","""http://crimeblog.dallasnews.com/2014/11/two-irving-police-officers-shot-killed-suspect-in-hotel-parking-lot-sunday-evening.html/"""
956,"November 9, 2014",CA,M/L,M,L,Josue Fuentes,"""http://www.killedbypolice.net/victims/140948.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/932215250139946""","""http://abc7.com/news/fatal-officer-involved-shooting-reported-in-van-nuys/387785/"""
955,"November 9, 2014",AZ,M/L,M,L,Daniel Zamora,"""http://www.killedbypolice.net/victims/140947.jpg""",48,R,"""http://facebook.com/KilledByPolice/posts/932106246817513""","""http://www.kpho.com/story/27337253/man-dies-after-being-detained-for-disturbance"""
954,"November 9, 2014",CA,M/L,M,L,Jorge Trejo,,34,G,"""http://facebook.com/KilledByPolice/posts/932041216824016""","""http://www.dailynews.com/general-news/20141109/cypress-park-pursuit-ends-with-assault-suspect-shot-killed-by-officers"""
953,"November 9, 2014",MI,M/W,M,W,Troy Hart,"""http://www.killedbypolice.net/victims/140945.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/932010933493711""","""http://www.clickondetroit.com/news/man-dies-in-policeinvolved-shooting/29627934"""
952,"November 9, 2014",NJ,M/W,M,W,Keith Atkinson Jr.,"""http://www.killedbypolice.net/victims/140944.jpg""",23,V,"""http://facebook.com/KilledByPolice/posts/931951016833036""","""http://www.nj.com/ocean/index.ssf/2014/11/manchester_man_killed_by_police_car_authorities_say.html"""
951,"November 8, 2014",KS,M/B,M,B,Carlos Davenport,"""http://www.killedbypolice.net/victims/140943.jpg""",51,G,"""http://facebook.com/KilledByPolice/posts/931873650174106""","""http://www.kmbc.com/news/man-injured-in-kck-officerinvolved-shooting/29626146"""
950,"November 8, 2014",TX,M  ,M,unknown,David Grayson,,57,G,"""http://facebook.com/KilledByPolice/posts/931614710200000""","""http://www.star-telegram.com/2014/11/08/6272228/sansom-park-police-fatally-shoot.html"""
949,"November 8, 2014",CA,M/W,M,W,Adam Thomas,"""http://www.killedbypolice.net/victims/140941.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/931554420206029""","""http://losangeles.cbslocal.com/2014/11/08/man-arrested-in-hemet-homicide/"""
